,_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
73,snscrape.modules.twitter.Tweet,https://twitter.com/Ariefshidayat/status/1458196513641746434,2021-11-09 22:15:15+00:00,Indihome ngapaa yakkk,Indihome ngapaa yakkk,1458196513641746434,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ariefshidayat', 'id': 380831013, 'displayname': 'dlwlrma', 'description': 'Hanya untuk bersenang-senang.', 'rawDescription': 'Hanya untuk bersenang-senang.', 'descriptionUrls': None, 'verified': False, 'created': '2011-09-27T09:23:12+00:00', 'followersCount': 826, 'friendsCount': 347, 'statusesCount': 44739, 'favouritesCount': 4742, 'listedCount': 6, 'mediaCount': 3206, 'location': 'Wonosobo, Indonesia', 'protected': False, 'linkUrl': 'https://linktr.ee/Ariefshidayat', 'linkTcourl': 'https://t.co/8zC3bKSHVu', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1456132389017513985/j1srprDu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/380831013/1592315923', 'label': None, 'url': 'https://twitter.com/Ariefshidayat'}",1,0,0,0,1458196513641746434,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,
74,snscrape.modules.twitter.Tweet,https://twitter.com/SangWarior/status/1458195969447645184,2021-11-09 22:13:05+00:00,Sobat IndiHome uda pada inget belum 10 november itu ada peringatan hari apa AktivitasTanpaBatas IndiHomeMbois IndiHome InternetnyaIndonesia,"Sobat IndiHome uda pada inget belum 10 november itu ada peringatan hari apa...?? 

#AktivitasTanpaBatas #IndiHomeMbois #IndiHome #InternetnyaIndonesia",1458195969447645184,"{'_type': 'snscrape.modules.twitter.User', 'username': 'SangWarior', 'id': 1403172281828794368, 'displayname': 'sang.warior', 'description': 'Klik & temukan promo menariknya... \n↓↓↓', 'rawDescription': 'Klik & temukan promo menariknya... \n↓↓↓', 'descriptionUrls': None, 'verified': False, 'created': '2021-06-11T02:08:56+00:00', 'followersCount': 17, 'friendsCount': 28, 'statusesCount': 870, 'favouritesCount': 541, 'listedCount': 0, 'mediaCount': 186, 'location': 'Surabaya', 'protected': False, 'linkUrl': 'https://sobat.indihome.co.id/landingpage?pid=RCPNN02', 'linkTcourl': 'https://t.co/YlDknimAO2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1414895395356831745/UeWJX07k_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/SangWarior'}",0,0,1,0,1458195969447645184,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,"['AktivitasTanpaBatas', 'IndiHomeMbois', 'IndiHome', 'InternetnyaIndonesia']",
75,snscrape.modules.twitter.Tweet,https://twitter.com/DibalikTryas/status/1458195772294402048,2021-11-09 22:12:18+00:00,DEMI APA tagihan indihome bulan ini murah bangett kagettttt Awas aja kalo ternyata bulan depan jadii bayar doublee,"DEMI APA tagihan indihome bulan ini murah bangett, kagettttt. 
Awas aja kalo ternyata bulan depan jadii bayar doublee🤡 https://t.co/fPmCp8w5dX",1458195772294402048,"{'_type': 'snscrape.modules.twitter.User', 'username': 'DibalikTryas', 'id': 1243476845858717696, 'displayname': 'S A Y R T', 'description': 'Papipapipum~', 'rawDescription': 'Papipapipum~', 'descriptionUrls': None, 'verified': False, 'created': '2020-03-27T09:56:11+00:00', 'followersCount': 64, 'friendsCount': 131, 'statusesCount': 602, 'favouritesCount': 225, 'listedCount': 0, 'mediaCount': 42, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1458206740219006977/gLgJwXJK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1243476845858717696/1632495812', 'label': None, 'url': 'https://twitter.com/DibalikTryas'}",1,0,0,0,1458195772294402048,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyNU2jVQAAhDMs?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyNU2jVQAAhDMs?format=jpg&name=large'}]",,,,,,,,,
76,snscrape.modules.twitter.Tweet,https://twitter.com/SangWarior/status/1458195253727399936,2021-11-09 22:10:15+00:00,Selamat pagi sobat IndiHome Uda tgl 10 November aja nih AktivitasTanpaBatas IndiHomeMbois indihome InternetnyaIndonesia,"Selamat pagi sobat IndiHome.... 
Uda tgl 10 November aja nih... 😆

#AktivitasTanpaBatas
#IndiHomeMbois #indihome #InternetnyaIndonesia",1458195253727399936,"{'_type': 'snscrape.modules.twitter.User', 'username': 'SangWarior', 'id': 1403172281828794368, 'displayname': 'sang.warior', 'description': 'Klik & temukan promo menariknya... \n↓↓↓', 'rawDescription': 'Klik & temukan promo menariknya... \n↓↓↓', 'descriptionUrls': None, 'verified': False, 'created': '2021-06-11T02:08:56+00:00', 'followersCount': 17, 'friendsCount': 28, 'statusesCount': 870, 'favouritesCount': 541, 'listedCount': 0, 'mediaCount': 186, 'location': 'Surabaya', 'protected': False, 'linkUrl': 'https://sobat.indihome.co.id/landingpage?pid=RCPNN02', 'linkTcourl': 'https://t.co/YlDknimAO2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1414895395356831745/UeWJX07k_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/SangWarior'}",0,0,1,0,1458195253727399936,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,"['AktivitasTanpaBatas', 'IndiHomeMbois', 'indihome', 'InternetnyaIndonesia']",
77,snscrape.modules.twitter.Tweet,https://twitter.com/brawashandoko/status/1458191593870016512,2021-11-09 21:55:42+00:00,wtfff,wtfff??!!! @indihome https://t.co/kiOr0aNQif,1458191593870016512,"{'_type': 'snscrape.modules.twitter.User', 'username': 'brawashandoko', 'id': 1019186509574955008, 'displayname': 'brawas', 'description': 'bojomu semangatku', 'rawDescription': 'bojomu semangatku', 'descriptionUrls': None, 'verified': False, 'created': '2018-07-17T11:46:14+00:00', 'followersCount': 248, 'friendsCount': 503, 'statusesCount': 18559, 'favouritesCount': 1359, 'listedCount': 0, 'mediaCount': 1018, 'location': '29042021', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1396914143676932102/GZ9Gbz18_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1019186509574955008/1629679130', 'label': None, 'url': 'https://twitter.com/brawashandoko'}",0,0,0,0,1458191593870016512,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyJhPdVIAEt1R6?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyJhPdVIAEt1R6?format=jpg&name=large'}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHome', 'id': 1075673058931806208, 'displayname': 'IndiHome', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHome'}]",,,,
78,snscrape.modules.twitter.Tweet,https://twitter.com/bapaknyaaida/status/1458190448904716289,2021-11-09 21:51:09+00:00,Siapa yang udah gak sabar sama comebacknya Song Hye Kyo Setelah 3 tahun hiatus Song Hye Kyo akan hadir kembali di Viu Original Now We Are Breaking Up AktivitasTanpaBatas IndiHome,"Siapa yang udah gak sabar sama comebacknya Song Hye Kyo? 🙆🏼‍♀️🙋🏻‍♂️

Setelah 3 tahun hiatus, Song Hye Kyo akan hadir kembali di Viu Original ‘Now, We Are Breaking Up’ 🤩

#AktivitasTanpaBatas
#IndiHome https://t.co/Ikn5Z43R2l",1458190448904716289,"{'_type': 'snscrape.modules.twitter.User', 'username': 'bapaknyaaida', 'id': 364090489, 'displayname': 'B', 'description': ""My heart is yours @tari_permata's | The only one who can beat me is me."", 'rawDescription': ""My heart is yours @tari_permata's | The only one who can beat me is me."", 'descriptionUrls': None, 'verified': False, 'created': '2011-08-29T05:22:20+00:00', 'followersCount': 149, 'friendsCount': 68, 'statusesCount': 13375, 'favouritesCount': 277, 'listedCount': 0, 'mediaCount': 189, 'location': 'Depok, Jawa Barat', 'protected': False, 'linkUrl': 'http://biasslarker.blogspot.com/', 'linkTcourl': 'https://t.co/N1L9dz7TcG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1446679617490751495/AlXDuRrw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/364090489/1633750272', 'label': None, 'url': 'https://twitter.com/bapaknyaaida'}",1,0,3,0,1458190448904716289,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyId3QVQAUR9oR?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyId3QVQAUR9oR?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyIeMOVgAAJQrL?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyIeMOVgAAJQrL?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyIegPVQAcx7cY?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyIegPVQAcx7cY?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyIe0MVEAM03AN?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyIe0MVEAM03AN?format=jpg&name=large'}]",,,,,,,,"['AktivitasTanpaBatas', 'IndiHome']",
79,snscrape.modules.twitter.Tweet,https://twitter.com/taripermata4/status/1458190162362466305,2021-11-09 21:50:01+00:00,Siapa yang udah gak sabar sama comebacknya Song Hye Kyo Setelah 3 tahun hiatus Song Hye Kyo akan hadir kembali di Viu Original Now We Are Breaking Up AktivitasTanpaBatas IndiHome,"Siapa yang udah gak sabar sama comebacknya Song Hye Kyo? 🙆🏼‍♀️🙋🏻‍♂️

Setelah 3 tahun hiatus, Song Hye Kyo akan hadir kembali di Viu Original ‘Now, We Are Breaking Up’ 🤩

#AktivitasTanpaBatas
#IndiHome https://t.co/uulIc6hdIF",1458190162362466305,"{'_type': 'snscrape.modules.twitter.User', 'username': 'taripermata4', 'id': 1455734181372121088, 'displayname': 'taripermata', 'description': 'Aida Fatimah Munawarah ❤️', 'rawDescription': 'Aida Fatimah Munawarah ❤️', 'descriptionUrls': None, 'verified': False, 'created': '2021-11-03T03:10:58+00:00', 'followersCount': 4, 'friendsCount': 6, 'statusesCount': 152, 'favouritesCount': 185, 'listedCount': 0, 'mediaCount': 58, 'location': 'Depok, Jawa Barat', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1456084409170362371/xAoZ6H9Y_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/taripermata4'}",1,0,2,0,1458190162362466305,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyINW9UUAEE92P?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyINW9UUAEE92P?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyINsDUUAABE_d?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyINsDUUAABE_d?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyIN_BVkAAG_Sx?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyIN_BVkAAG_Sx?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyIOQUUcAAS9WZ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyIOQUUcAAS9WZ?format=jpg&name=large'}]",,,,,,,,"['AktivitasTanpaBatas', 'IndiHome']",
80,snscrape.modules.twitter.Tweet,https://twitter.com/AaDyanz/status/1458189879611834370,2021-11-09 21:48:53+00:00,Pakai Indihome semua lancar dong Info lebih lanjut klik link dibawah yaa InternetnyaIndonesia Indihome AktivitasTanpaBatas,"Pakai Indihome semua lancar dong😍😍
Info lebih lanjut klik link dibawah yaa : 
bit.ly/Registrasiindi…

 #InternetnyaIndonesia #Indihome #AktivitasTanpaBatas https://t.co/gus9qCt078",1458189879611834370,"{'_type': 'snscrape.modules.twitter.User', 'username': 'AaDyanz', 'id': 1187375700908695552, 'displayname': 'Aa dyanz', 'description': 'Just do it now..', 'rawDescription': 'Just do it now..', 'descriptionUrls': None, 'verified': False, 'created': '2019-10-24T14:30:26+00:00', 'followersCount': 15, 'friendsCount': 144, 'statusesCount': 256, 'favouritesCount': 48, 'listedCount': 0, 'mediaCount': 179, 'location': 'Bandung', 'protected': False, 'linkUrl': 'https://instan.link/promoIndiHomebandung', 'linkTcourl': 'https://t.co/YEAST3J8gG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1187376221908295683/l0ocSHnf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1187375700908695552/1571927744', 'label': None, 'url': 'https://twitter.com/AaDyanz'}",0,0,0,0,1458189879611834370,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://bit.ly/RegistrasiindiHomeJabar'],['https://t.co/xk5SEn3Idr'],"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1458189810594500608/pu/img/PYhSuP5ygAd7nUp1.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1458189810594500608/pu/vid/540x540/2h7hRvbF3VMoIUlE.mp4?tag=12', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1458189810594500608/pu/vid/320x320/b-zm4XE-4CrEALGx.mp4?tag=12', 'bitrate': 432000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1458189810594500608/pu/vid/640x640/jb9Ley6LeJzvfrHD.mp4?tag=12', 'bitrate': 1280000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1458189810594500608/pu/pl/RyzjU2RhrPxPhuxD.m3u8?tag=12&container=fmp4', 'bitrate': None}], 'duration': 21.106, 'views': 23}]",,,,,,,,"['InternetnyaIndonesia', 'Indihome', 'AktivitasTanpaBatas']",
81,snscrape.modules.twitter.Tweet,https://twitter.com/konpakunoelegy/status/1458189441122521088,2021-11-09 21:47:09+00:00,Indihome anjing sinyal putus mulu,"Indihome anjing, sinyal putus mulu",1458189441122521088,"{'_type': 'snscrape.modules.twitter.User', 'username': 'konpakunoelegy', 'id': 1152549539640795136, 'displayname': 'someday kazuha will be mine.', 'description': 'Kleeeeeeeeeee', 'rawDescription': 'Kleeeeeeeeeee', 'descriptionUrls': None, 'verified': False, 'created': '2019-07-20T12:03:18+00:00', 'followersCount': 18, 'friendsCount': 274, 'statusesCount': 12569, 'favouritesCount': 50635, 'listedCount': 0, 'mediaCount': 552, 'location': 'rt bot nit not', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1461954148971073537/KPNX4ZXC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1152549539640795136/1634908526', 'label': None, 'url': 'https://twitter.com/konpakunoelegy'}",0,1,0,0,1458189441122521088,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,
82,snscrape.modules.twitter.Tweet,https://twitter.com/agita_ratna24/status/1458189359220334597,2021-11-09 21:46:49+00:00,Pake IndiHome kerja dirumah selalu nyaman jaringannya lancar jaya sukses terus IndiHome,"@IndiHomeCare Pake IndiHome kerja dirumah selalu nyaman, jaringannya lancar jaya..sukses terus IndiHome",1458189359220334597,"{'_type': 'snscrape.modules.twitter.User', 'username': 'agita_ratna24', 'id': 2288419976, 'displayname': 'agita ratna', 'description': 'i loved mylife', 'rawDescription': 'i loved mylife', 'descriptionUrls': None, 'verified': False, 'created': '2014-01-12T17:01:30+00:00', 'followersCount': 32, 'friendsCount': 108, 'statusesCount': 208, 'favouritesCount': 4, 'listedCount': 0, 'mediaCount': 2, 'location': 'Bogor ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/984060451913740288/vOdNcU9X_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2288419976/1523453415', 'label': None, 'url': 'https://twitter.com/agita_ratna24'}",0,0,0,0,1457613658133958657,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4576136581339587e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}]",,,,
83,snscrape.modules.twitter.Tweet,https://twitter.com/taripermata4/status/1458188412595236868,2021-11-09 21:43:04+00:00,Tidak semua masalahnya karena jaringan namun bisa juga karena modem yang bekerja secara nonstop Sehingga menimbulkan overheat atau keadaan dimana modem menimbulkan panas yang berlebih AktivitasTanpaBatas IndiHome,"Tidak semua masalahnya karena jaringan namun bisa juga karena modem yang bekerja secara nonstop.

Sehingga menimbulkan overheat atau keadaan dimana modem menimbulkan panas yang berlebih.

#AktivitasTanpaBatas
#IndiHome https://t.co/D1mOBara15",1458188412595236868,"{'_type': 'snscrape.modules.twitter.User', 'username': 'taripermata4', 'id': 1455734181372121088, 'displayname': 'taripermata', 'description': 'Aida Fatimah Munawarah ❤️', 'rawDescription': 'Aida Fatimah Munawarah ❤️', 'descriptionUrls': None, 'verified': False, 'created': '2021-11-03T03:10:58+00:00', 'followersCount': 4, 'friendsCount': 6, 'statusesCount': 152, 'favouritesCount': 185, 'listedCount': 0, 'mediaCount': 58, 'location': 'Depok, Jawa Barat', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1456084409170362371/xAoZ6H9Y_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/taripermata4'}",1,0,2,0,1458188412595236868,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyGoYTVkAEWbKh?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyGoYTVkAEWbKh?format=jpg&name=large'}]",,,,,,,,"['AktivitasTanpaBatas', 'IndiHome']",
84,snscrape.modules.twitter.Tweet,https://twitter.com/bapaknyaaida/status/1458188043781906441,2021-11-09 21:41:36+00:00,Tidak semua masalahnya karena jaringan namun bisa juga karena modem yang bekerja secara nonstop Sehingga menimbulkan overheat atau keadaan dimana modem menimbulkan panas yang berlebih AktivitasTanpaBatas IndiHome,"Tidak semua masalahnya karena jaringan namun bisa juga karena modem yang bekerja secara nonstop.

Sehingga menimbulkan overheat atau keadaan dimana modem menimbulkan panas yang berlebih.

#AktivitasTanpaBatas
#IndiHome https://t.co/uWuVNHDrms",1458188043781906441,"{'_type': 'snscrape.modules.twitter.User', 'username': 'bapaknyaaida', 'id': 364090489, 'displayname': 'B', 'description': ""My heart is yours @tari_permata's | The only one who can beat me is me."", 'rawDescription': ""My heart is yours @tari_permata's | The only one who can beat me is me."", 'descriptionUrls': None, 'verified': False, 'created': '2011-08-29T05:22:20+00:00', 'followersCount': 149, 'friendsCount': 68, 'statusesCount': 13375, 'favouritesCount': 277, 'listedCount': 0, 'mediaCount': 189, 'location': 'Depok, Jawa Barat', 'protected': False, 'linkUrl': 'http://biasslarker.blogspot.com/', 'linkTcourl': 'https://t.co/N1L9dz7TcG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1446679617490751495/AlXDuRrw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/364090489/1633750272', 'label': None, 'url': 'https://twitter.com/bapaknyaaida'}",1,0,2,0,1458188043781906441,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FDyGSyqVkAIqHba?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FDyGSyqVkAIqHba?format=jpg&name=large'}]",,,,,,,,"['AktivitasTanpaBatas', 'IndiHome']",
85,snscrape.modules.twitter.Tweet,https://twitter.com/mas_komarAP/status/1458186380526252032,2021-11-09 21:34:59+00:00,ini jawaban nya yang bener bagaimana masih tahap pengembangan atau sudah bisa di gunakan soalnya dari SPBU tersebut menurut operatornya ga bisa menggunakan Cashless dengan alasan Jaringan susah alias sering gangguan padahal di sana sudah ada,"@pertamina135 ini jawaban nya yang bener, bagaimana ? masih tahap pengembangan atau sudah bisa di gunakan, soalnya dari SPBU tersebut menurut operatornya ga bisa menggunakan Cashless dengan alasan Jaringan susah alias sering gangguan. padahal di sana sudah ada @IndiHome",1458186380526252032,"{'_type': 'snscrape.modules.twitter.User', 'username': 'mas_komarAP', 'id': 919936955239952385, 'displayname': 'komarudin', 'description': 'Yoi...santai saja rek....', 'rawDescription': 'Yoi...santai saja rek....', 'descriptionUrls': None, 'verified': False, 'created': '2017-10-16T14:43:56+00:00', 'followersCount': 41, 'friendsCount': 316, 'statusesCount': 3720, 'favouritesCount': 2613, 'listedCount': 0, 'mediaCount': 83, 'location': 'slawi', 'protected': False, 'linkUrl': 'https://referral.ajaib.co.id/16ES', 'linkTcourl': 'https://t.co/4hzX7c9oOs', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/920442550304903168/v41kj9bb_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/mas_komarAP'}",1,0,1,0,1457925232501530625,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4579271712933356e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'pertamina135', 'id': 1094588377762918406, 'displayname': 'Pertamina135', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/pertamina135'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'pertamina135', 'id': 1094588377762918406, 'displayname': 'Pertamina135', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/pertamina135'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHome', 'id': 1075673058931806208, 'displayname': 'IndiHome', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHome'}]",,,,
